remap_id,entity_name
30816,orchestra performances
30817,sustainable dining practices
30818,Fans of unique burgers
30819,those seeking a relaxing yet quality dining experience
30820,potential reservation challenges
30822,variety of prepared hot foods
30823,user-friendly checkout experiences
30830,crowded store
30831,fans of diverse products
30834,great whiskey
30835,Old City
30836,well-seasoned sauce
30837,cheese blend
30838,pizza crunch
30839,classic pizza place ambiance
30840,German sausages
30841,free beer
30842,Meat shop
30843,Greek wine
30844,Claymont
30846,variety of merchandise
30847,horseradish
30848,Chem-Ex filters
30849,efficient shopping experience
30852,meticulous nail work
30853,relaxed and zen atmosphere
30854,no-frills salon services
30855,gel color options
30857,Lovers of diverse Asian cuisine
30858,those seeking a pleasant dining experience
30859,cooked meat
30860,raw meat
30861,quality meat selections
30862,unique beverage choices
30863,no emphasis on decor
30864,no emphasis on ambiance
30865,smoked pig
30866,hickory-smoked meat
30868,sweet & tangy sauce
30870,flavored smoked pig
30871,Poke King
30872,artist-designed clothing and accessories
30873,Individuals who are willing to spend a little more for quality goods
30875,Users who enjoy eventful stays
30876,small and trendy setting
30877,unique meals
30878,generously sized seafood dishes
30879,butter
30880,Plus-sized women
30881,Individuals seeking personalized and attentive service
30882,boutique business in Reno
30883,Bridal shop
30884,Gowns
30885,modern gowns
30886,traditional gowns
30887,stellar food
30888,intimate outdoor bar
30889,outdoor bar
30890,Users who enjoy peaceful atmospheres
30891,family-oriented atmospheres
30894,Users who enjoy elegant dining
30895,creative and artfully presented dishes
30897,Users who enjoy unique and upscale dining experiences
30898,personal customer service
30900,Game players
30901,non-vegan options
30902,fresh flavorful salads
30903,casual eateries
30905,motor-themed ambiance
30907,Mexican salads
30908,diverse product offerings
30909,well-maintained layout
30910,peaceful shopping environment
30911,Walmart
30912,calmer atmosphere
30913,spacious theaters
30915,Coke freestyle machines
30916,self-serve kiosks
30917,Argentinian cuisine
30918,Lovers of grilled meats
30919,freshly prepared dishes
30920,variety of draft beers
30921,Taiwanese snack
30922,adorable mascots
30923,"delicious, flavorful burgers"
30924,"casual, comfortable setting"
30925,Fans of Chipotle
30926,"lively, somewhat loud atmosphere"
30927,efficient and friendly service
30928,large selection of books
30929,study rooms
30930,computers
30931,specialty topics
30932,children's area
30933,young adult section
30934,clubs & groups
30935,fun vibes
30936,wide tequila selection
30937,tech-savvy tracking capabilities
30938,delivery meals
30939,happy hour options
30940,world-class talks
30941,diverse multimedia resources
30942,all ages and abilities
30943,good value lunch specials
30944,large-scale events
30946,Fans of football games
30947,Fans of large-scale events
30948,fresh and carefully presented sushi
30949,relaxed and unassuming dining atmosphere
30950,work lunch
30951,ice cream flavor
30952,Sampling flavors
30953,a bit extra for quality scoops
30957,People seeking live entertainment
30958,inexpensive desserts
30961,Middle Eastern/Moroccan dishes
30962,hot hearty soups
30963,non-touristy setting
30966,people seeking pleasant atmosphere
30967,vitamins and supplements
30968,convenience for holidays
30969,table side preparations
30970,interior shortcomings
30971,variety of meal options
30972,atmosphere for watching sports
30973,accommodating for bigger groups
30974,talented bands
30975,variety of genres
30978,"laid-back, casual atmosphere"
30979,extensive sake menu
30980,extensive shochu menu
30981,bar-like service
30982,small group dining
30983,a unique Japanese dining experience
30984,Late-night party-goers
30985,menu with variety
30986,Taiwanese Comfort Food Foo
30987,Thai curry quinoa foowich
30988,Braised Meatball Foowich
30989,take-and-bake options
30990,People seeking relaxing environment
30991,popular spot for locals
30992,urgent medical care
30993,efficient and professional care
30995,urgent medical needs
30996,Urgent care center
30997,"simple, high-quality ingredients"
30998,Philadelphia's Italian market
30999,Tortilleria
31001,Delivery orders
31002,stir-fry
31003,quick ordering process
31004,user-friendly ordering
31005,"modern, fast-casual setting"
31007,nostalgic ice cream
31008,savory menu items
31010,quiz night
31011,first responders
31012,patriotic establishment
31013,small single-serve options
31014,Belgian beer
31017,flavors like Serrano peppers
31018,house-made tortillas
31019,bo luc lac
31020,potentially rude customer service
31021,Noodle City
31022,Users who enjoy flavorful Vietnamese dishes like bo luc lac and pho
31023,informative exhibits
31024,overnight stays
31025,military buffs
31026,Visitors of all ages
31027,quality nigiri
31028,lobster mac & cheese
31029,Users who enjoy a cozy and intimate atmosphere
31030,People who enjoy Happy Hour specials
31032,upscale diner ambiance
31033,large selections
31034,Brewery vibe enthusiasts
31036,friendly European servers
31037,humble
31039,seasonal vegetable sides
31040,reminiscence of coastal vacations
31041,American seafood cuisine
31042,entertainment on weekends
31043,fans of American seafood cuisine
31047,individuals who value trustworthiness
31048,individuals who value affordability
31049,individuals who value friendly staff
31050,vegan-friendly Thai cuisine
31051,good selection of dishes for different diets
31052,variety of signature cocktails
31053,welcoming experience
31054,airport restaurant
31056,exciting menu
31057,rooftop park
31058,skyline vistas
31060,Honda vehicles
31061,Honda dealership
31062,variety of tasty dishes
31063,chicken Milano
31064,house salad
31066,funny and engaging tour guides
31067,outside of winter
31068,Users who enjoy learning about nature
31069,Users who enjoy wildlife
31070,Users who enjoy local history
31071,sports viewing ambiance
31072,huge pizzas
31074,wacky doughnuts
31075,not greasy donuts
31076,smaller fritters
31077,"friendly, local atmosphere"
31079,chicken pot pie
31080,extensive dessert selections
31082,delicious chicken sandwiches
31083,efficient fast food dining experiences
31085,fresh waffle fries
31086,juicy sandwiches
31087,thick juicy sandwiches
31088,top-notch spicy options
31089,Customers seeking fast food
31090,renovated setting
31091,menu options beyond burgers
31092,Individuals who enjoy a spacious and renovated setting
31095,taco specials
31096,top-tier dining experience
31097,Mexican rice
31098,cheese dip
31099,clean theater
31100,good movie selection
31101,"fast, fresh, and tasty food options"
31102,variety of healthy choices
31104,soba noodle tempura soup
31105,never say never roll
31106,aguas frescas
31107,lively patio atmosphere
31108,modern and cozy setting
31109,Stumptown beans
31110,cozy coffee house setting
31112,vegetarian diet
31113,gluten-free diet
31114,People who enjoy shopping after dining
31115,fresh and locally sourced food
31116,wide variety of beverage options
31117,well-decorated cafe
31118,charging outlets
31120,clean nail salon
31121,detail-oriented nail salon
31122,natural nail health
31124,inventive
31125,top-notch atmosphere
31126,"trendy, up-and-coming area"
31128,"laid-back, cozy atmosphere"
31130,mountain lodge vibe
31131,crafted drinks
31132,Lodge
31133,"low-key, family-friendly atmosphere"
31134,vintage home decor
31136,flavorful and fresh vegan dishes
31137,organic and wholefood options
31138,fun and educational activities
31139,science and technology exhibits
31140,IMAX theaters
31142,woodfired pizza
31143,woodfired
31146,classic theater performances
31147,attention to detail in set design
31148,dining options nearby
31149,reduced tickets
31150,meet actors
31151,hearty brunch
31155,no extravagant ambiance
31156,Individuals who enjoy traditional Philadelphia cheesesteaks
31157,People seeking a mix of comfort food and creative dishes
31158,unique and creative toasted subs
31159,marijuana-themed decor
31160,dessert treats
31161,Toasted sub restaurant
31162,Fans of unique and creative toasted subs
31163,"fluffy, flavorful donuts"
31164,tap list
31165,diverse wrap options
31166,inventive brunch menu
31167,delicious wraps
31168,potentially inconsistent service levels
31169,low price
31171,spacious and welcoming atmosphere
31173,delicious and filling menu options
31174,restaurant week
31176,Eurocentric atmosphere
31177,"massive, clean hookahs"
31178,users looking for friendly staff
31179,lively nightlife venue
31180,martini connoisseurs
31181,classic lounging experience
31182,Lounging experience lovers
31183,"chill, late-night atmosphere"
31184,traditional diner fare
31185,good portions of food
31186,Asian crowd
31188,wood-fired
31189,Banh Mi Bar & Bistro
31190,tasting opportunities
31191,quality oils
31192,unique tombstones
31193,well-maintained cemeteries
31194,significant figures buried
31195,gay bar patrons
31196,outstanding menu
31197,options for sharing
31198,People-watching enthusiasts
31199,authentic South Philly experiences
31200,community diner
31201,good deals on daily specials
31202,wallet-friendly menu
31203,affordable seafood
31206,People seeking a neighborhood vibe
31208,grocery essentials
31210,s'mores
31211,scenic canal view
31212,Village
31214,touristy shops
31215,Shopping & Dining destination
