model,user_id,interaction_bin,precision@20,recall@20,ndcg@20
base,7897,20-29,0.0,0.0,0.0
base,7898,0-9,0.0,0.0,0.0
base,7899,0-9,0.0,0.0,0.0
base,7900,0-9,0.0,0.0,0.0
base,7901,50-59,0.05,0.0625,0.10332949630181452
base,7902,10-19,0.0,0.0,0.0
base,7903,10-19,0.0,0.0,0.0
base,7904,0-9,0.0,0.0,0.0
base,7905,10-19,0.05,0.3333333333333333,0.11047239495909743
base,7906,10-19,0.0,0.0,0.0
base,7907,0-9,0.0,0.0,0.0
base,7908,10-19,0.05,0.2,0.16958010263680806
base,7909,60+,0.1,0.11764705882352941,0.14665998673624972
base,7910,0-9,0.0,0.0,0.0
base,7911,0-9,0.05,0.3333333333333333,0.18154179253735267
base,7912,10-19,0.0,0.0,0.0
base,7913,0-9,0.0,0.0,0.0
base,7914,0-9,0.0,0.0,0.0
base,7915,0-9,0.0,0.0,0.0
base,7916,30-39,0.1,0.18181818181818182,0.12535602215098401
base,7917,0-9,0.05,0.3333333333333333,0.18154179253735267
base,7918,20-29,0.05,0.125,0.09010000865236768
base,7919,40-49,0.05,0.07142857142857142,0.043599246064372175
base,7920,10-19,0.05,0.2,0.14606834984270645
base,7921,10-19,0.05,0.25,0.09032543842038994
base,7922,10-19,0.0,0.0,0.0
base,7923,10-19,0.0,0.0,0.0
base,7924,0-9,0.0,0.0,0.0
base,7925,10-19,0.0,0.0,0.0
base,7926,0-9,0.0,0.0,0.0
base,7927,0-9,0.0,0.0,0.0
base,7928,10-19,0.0,0.0,0.0
base,7929,0-9,0.0,0.0,0.0
base,7930,0-9,0.0,0.0,0.0
base,7931,20-29,0.05,0.14285714285714285,0.0647083388415595
base,7932,30-39,0.1,0.18181818181818182,0.12515732543990218
base,7933,10-19,0.0,0.0,0.0
base,7934,10-19,0.05,0.3333333333333333,0.11480929472601784
base,7935,10-19,0.05,0.3333333333333333,0.11480929472601784
base,7936,0-9,0.0,0.0,0.0
base,7937,20-29,0.0,0.0,0.0
base,7938,10-19,0.0,0.0,0.0
base,7939,20-29,0.0,0.0,0.0
base,7940,0-9,0.0,0.0,0.0
base,7941,10-19,0.15,0.75,0.46168066870788715
base,7942,0-9,0.0,0.0,0.0
base,7943,10-19,0.0,0.0,0.0
base,7944,0-9,0.0,0.0,0.0
base,7945,10-19,0.0,0.0,0.0
base,7946,0-9,0.0,0.0,0.0
base,7947,10-19,0.0,0.0,0.0
base,7948,50-59,0.1,0.13333333333333333,0.21077214896390264
base,7949,0-9,0.0,0.0,0.0
base,7950,0-9,0.05,0.5,0.17723928678404774
base,7951,10-19,0.0,0.0,0.0
base,7952,10-19,0.05,0.16666666666666666,0.07001560573318603
base,7953,0-9,0.0,0.0,0.0
base,7954,10-19,0.05,0.25,0.19519002499605084
base,7955,30-39,0.05,0.1111111111111111,0.11752277470724268
base,7956,40-49,0.05,0.07142857142857142,0.04455257454866284
base,7957,0-9,0.0,0.0,0.0
base,7958,0-9,0.0,0.0,0.0
base,7959,0-9,0.0,0.0,0.0
base,7960,10-19,0.0,0.0,0.0
base,7961,20-29,0.0,0.0,0.0
base,7962,10-19,0.1,0.3333333333333333,0.39007412760022164
base,7963,10-19,0.0,0.0,0.0
base,7964,10-19,0.0,0.0,0.0
base,7965,10-19,0.0,0.0,0.0
base,7966,40-49,0.0,0.0,0.0
base,7967,0-9,0.0,0.0,0.0
base,7968,0-9,0.0,0.0,0.0
base,7969,10-19,0.0,0.0,0.0
base,7970,20-29,0.1,0.2857142857142857,0.13506514208126666
base,7971,10-19,0.05,0.2,0.3391602052736161
base,7972,0-9,0.05,0.3333333333333333,0.2960819109658652
base,7973,10-19,0.0,0.0,0.0
base,7974,0-9,0.0,0.0,0.0
base,7975,10-19,0.0,0.0,0.0
base,7976,10-19,0.0,0.0,0.0
base,7977,0-9,0.0,0.0,0.0
base,7978,20-29,0.05,0.14285714285714285,0.06871908322857272
base,7979,0-9,0.05,0.5,0.14704034066641014
base,7980,10-19,0.05,0.25,0.3903800499921017
base,7981,30-39,0.0,0.0,0.0
base,7982,0-9,0.05,0.5,0.14704034066641014
base,7983,10-19,0.0,0.0,0.0
base,7984,10-19,0.05,0.25,0.09032543842038994
base,7985,0-9,0.0,0.0,0.0
base,7986,0-9,0.0,0.0,0.0
base,7987,20-29,0.0,0.0,0.0
base,7988,0-9,0.05,0.3333333333333333,0.46927872602275644
base,7989,0-9,0.0,0.0,0.0
base,7990,0-9,0.05,0.3333333333333333,0.46927872602275644
base,7991,10-19,0.0,0.0,0.0
base,7992,0-9,0.0,0.0,0.0
base,7993,0-9,0.0,0.0,0.0
base,7994,0-9,0.0,0.0,0.0
base,7995,10-19,0.0,0.0,0.0
base,7996,30-39,0.0,0.0,0.0
base,7997,60+,0.2,0.05714285714285714,0.20046984596348483
base,7998,10-19,0.0,0.0,0.0
base,7999,10-19,0.05,0.2,0.08681077623592635
base,8000,30-39,0.05,0.1111111111111111,0.054384419234677496
base,8001,0-9,0.0,0.0,0.0
base,8002,10-19,0.0,0.0,0.0
base,8003,10-19,0.0,0.0,0.0
base,8004,10-19,0.0,0.0,0.0
base,8005,10-19,0.0,0.0,0.0
base,8006,40-49,0.05,0.08333333333333333,0.04470486007704452
base,8007,10-19,0.0,0.0,0.0
base,8008,20-29,0.05,0.14285714285714285,0.11838279295536291
base,8009,10-19,0.05,0.25,0.10889376106823218
base,8010,10-19,0.0,0.0,0.0
base,8011,0-9,0.0,0.0,0.0
base,8012,0-9,0.0,0.0,0.0
base,8013,0-9,0.0,0.0,0.0
base,8014,10-19,0.0,0.0,0.0
base,8015,0-9,0.0,0.0,0.0
base,8016,0-9,0.0,0.0,0.0
base,8017,0-9,0.0,0.0,0.0
base,8018,0-9,0.0,0.0,0.0
base,8019,10-19,0.05,0.25,0.123151194370365
base,8020,10-19,0.0,0.0,0.0
base,8021,20-29,0.15,0.42857142857142855,0.24091408148104798
base,8022,10-19,0.05,0.25,0.24630238874073
base,8023,10-19,0.0,0.0,0.0
base,8024,0-9,0.0,0.0,0.0
base,8025,10-19,0.0,0.0,0.0
base,8026,40-49,0.1,0.16666666666666666,0.14367638850268255
base,8027,0-9,0.0,0.0,0.0
base,8028,20-29,0.0,0.0,0.0
base,8029,10-19,0.0,0.0,0.0
base,8030,10-19,0.0,0.0,0.0
base,8031,0-9,0.15,1.0,0.4559132081558442
base,8032,0-9,0.1,0.6666666666666666,0.33775931993299535
base,8033,20-29,0.0,0.0,0.0
base,8034,10-19,0.0,0.0,0.0
base,8035,10-19,0.0,0.0,0.0
base,8036,20-29,0.0,0.0,0.0
base,8037,0-9,0.0,0.0,0.0
base,8038,10-19,0.0,0.0,0.0
base,8039,10-19,0.0,0.0,0.0
base,8040,0-9,0.0,0.0,0.0
base,8041,0-9,0.0,0.0,0.0
base,8042,10-19,0.0,0.0,0.0
base,8043,10-19,0.05,0.25,0.15101961822780524
base,8044,10-19,0.0,0.0,0.0
base,8045,10-19,0.0,0.0,0.0
base,8046,10-19,0.05,0.25,0.3903800499921017
base,8047,10-19,0.05,0.2,0.13120507751234178
base,8048,0-9,0.0,0.0,0.0
base,8049,10-19,0.0,0.0,0.0
base,8050,0-9,0.0,0.0,0.0
base,8051,10-19,0.0,0.0,0.0
base,8052,0-9,0.0,0.0,0.0
base,8053,10-19,0.0,0.0,0.0
base,8054,10-19,0.0,0.0,0.0
base,8055,30-39,0.0,0.0,0.0
base,8056,0-9,0.0,0.0,0.0
base,8057,0-9,0.1,0.6666666666666666,0.6001807161909536
base,8058,0-9,0.0,0.0,0.0
base,8059,0-9,0.0,0.0,0.0
base,8060,10-19,0.0,0.0,0.0
base,8061,10-19,0.0,0.0,0.0
base,8062,10-19,0.05,0.3333333333333333,0.18154179253735267
base,8063,10-19,0.0,0.0,0.0
base,8064,20-29,0.0,0.0,0.0
base,8065,10-19,0.0,0.0,0.0
base,8066,10-19,0.0,0.0,0.0
base,8067,30-39,0.0,0.0,0.0
base,8068,10-19,0.1,0.3333333333333333,0.22578419899983795
base,8069,10-19,0.0,0.0,0.0
base,8070,0-9,0.0,0.0,0.0
base,8071,0-9,0.05,0.3333333333333333,0.11480929472601784
base,8072,20-29,0.05,0.16666666666666666,0.0874717141014082
base,8073,10-19,0.0,0.0,0.0
base,8074,0-9,0.0,0.0,0.0
base,8075,10-19,0.05,0.25,0.10549558423511038
base,8076,10-19,0.0,0.0,0.0
base,8077,0-9,0.0,0.0,0.0
base,8078,0-9,0.0,0.0,0.0
base,8079,0-9,0.0,0.0,0.0
base,8080,0-9,0.0,0.0,0.0
base,8081,10-19,0.0,0.0,0.0
base,8082,50-59,0.0,0.0,0.0
base,8083,0-9,0.05,0.3333333333333333,0.14126697285982898
base,8084,0-9,0.0,0.0,0.0
base,8085,10-19,0.0,0.0,0.0
base,8086,0-9,0.0,0.0,0.0
base,8087,0-9,0.0,0.0,0.0
base,8088,10-19,0.0,0.0,0.0
base,8089,0-9,0.0,0.0,0.0
base,8090,0-9,0.0,0.0,0.0
base,8091,0-9,0.0,0.0,0.0
base,8092,0-9,0.0,0.0,0.0
base,8093,10-19,0.0,0.0,0.0
base,8094,0-9,0.05,0.3333333333333333,0.10684080426179023
base,8095,10-19,0.0,0.0,0.0
base,8096,0-9,0.05,0.3333333333333333,0.10684080426179023
base,8097,10-19,0.0,0.0,0.0
base,8098,0-9,0.05,0.3333333333333333,0.23463936301137822
base,8099,30-39,0.05,0.1111111111111111,0.1482972305701491
base,8100,10-19,0.05,0.2,0.09165402792833294
base,8101,10-19,0.05,0.16666666666666666,0.15130120674940672
base,8102,10-19,0.0,0.0,0.0
base,8103,10-19,0.05,0.2,0.16958010263680806
base,8104,10-19,0.0,0.0,0.0
base,8105,0-9,0.0,0.0,0.0
base,8106,40-49,0.15,0.25,0.2751304381228484
base,8107,10-19,0.0,0.0,0.0
base,8108,0-9,0.0,0.0,0.0
base,8109,0-9,0.0,0.0,0.0
base,8110,60+,0.05,0.027777777777777776,0.04275831251503158
base,8111,30-39,0.05,0.1,0.05278074934727935
base,8112,10-19,0.05,0.3333333333333333,0.1309019901681972
base,8113,20-29,0.0,0.0,0.0
base,8114,10-19,0.0,0.0,0.0
base,8115,10-19,0.0,0.0,0.0
base,8116,10-19,0.05,0.2,0.09165402792833294
base,8117,10-19,0.0,0.0,0.0
base,8118,0-9,0.0,0.0,0.0
base,8119,40-49,0.15,0.2727272727272727,0.33478948498901645
base,8120,20-29,0.05,0.125,0.2529427027676571
base,8121,0-9,0.0,0.0,0.0
base,8122,0-9,0.0,0.0,0.0
base,8123,10-19,0.0,0.0,0.0
base,8124,10-19,0.05,0.2,0.07847428227110642
base,8125,60+,0.1,0.08333333333333333,0.09975723167365762
base,8126,10-19,0.05,0.25,0.10253313861822189
base,8127,0-9,0.0,0.0,0.0
base,8128,10-19,0.0,0.0,0.0
base,8129,10-19,0.0,0.0,0.0
base,8130,10-19,0.0,0.0,0.0
base,8131,40-49,0.1,0.14285714285714285,0.0983211808553607
base,8132,20-29,0.0,0.0,0.0
base,8133,0-9,0.0,0.0,0.0
base,8134,20-29,0.05,0.125,0.05852543059818057
base,8135,20-29,0.05,0.125,0.06835476917178976
base,8136,10-19,0.0,0.0,0.0
base,8137,10-19,0.0,0.0,0.0
base,8138,0-9,0.05,0.3333333333333333,0.15642624200758548
base,8139,20-29,0.0,0.0,0.0
base,8140,10-19,0.0,0.0,0.0
base,8141,10-19,0.0,0.0,0.0
base,8142,0-9,0.0,0.0,0.0
base,8143,0-9,0.05,0.3333333333333333,0.1125388887954676
base,8144,10-19,0.0,0.0,0.0
base,8145,40-49,0.1,0.16666666666666666,0.17866072505947486
base,8146,10-19,0.0,0.0,0.0
base,8147,10-19,0.0,0.0,0.0
base,8148,20-29,0.0,0.0,0.0
base,8149,0-9,0.0,0.0,0.0
base,8150,10-19,0.0,0.0,0.0
base,8151,10-19,0.0,0.0,0.0
base,8152,10-19,0.05,0.25,0.09032543842038994
base,8153,10-19,0.0,0.0,0.0
base,8154,50-59,0.2,0.23529411764705882,0.1621003493101767
base,8155,20-29,0.05,0.125,0.05954496680255472
base,8156,30-39,0.05,0.1,0.05010834716923557
base,8157,0-9,0.0,0.0,0.0
base,8158,10-19,0.0,0.0,0.0
base,8159,10-19,0.0,0.0,0.0
base,8160,20-29,0.1,0.25,0.3114681333658377
base,8161,0-9,0.0,0.0,0.0
base,8162,10-19,0.05,0.16666666666666666,0.09546043308946733
base,8163,10-19,0.05,0.2,0.13120507751234178
base,8164,10-19,0.0,0.0,0.0
base,8165,50-59,0.15,0.2,0.1290739846600711
base,8166,0-9,0.0,0.0,0.0
base,8167,10-19,0.0,0.0,0.0
base,8168,10-19,0.05,0.2,0.09165402792833294
base,8169,10-19,0.0,0.0,0.0
base,8170,20-29,0.0,0.0,0.0
base,8171,0-9,0.0,0.0,0.0
base,8172,10-19,0.05,0.2,0.08479005131840403
base,8173,0-9,0.05,0.3333333333333333,0.13565197343244778
base,8174,30-39,0.0,0.0,0.0
base,8175,0-9,0.0,0.0,0.0
base,8176,0-9,0.0,0.0,0.0
base,8177,0-9,0.05,0.3333333333333333,0.12325583919272352
base,8178,0-9,0.0,0.0,0.0
base,8179,30-39,0.15,0.3,0.22777318253234674
base,8180,10-19,0.0,0.0,0.0
base,8181,0-9,0.05,0.3333333333333333,0.2960819109658652
base,8182,0-9,0.0,0.0,0.0
base,8183,0-9,0.0,0.0,0.0
base,8184,0-9,0.0,0.0,0.0
base,8185,50-59,0.1,0.13333333333333333,0.10547591110505579
base,8186,10-19,0.05,0.3333333333333333,0.13565197343244778
base,8187,60+,0.1,0.08695652173913043,0.09403828594560885
base,8188,10-19,0.0,0.0,0.0
base,8189,0-9,0.05,0.3333333333333333,0.11731968150568911
base,8190,40-49,0.05,0.08333333333333333,0.09817896789964464
base,8191,0-9,0.0,0.0,0.0
base,8192,0-9,0.05,0.5,0.16104282508920814
base,8193,0-9,0.0,0.0,0.0
base,8194,20-29,0.0,0.0,0.0
base,8195,20-29,0.0,0.0,0.0
base,8196,0-9,0.0,0.0,0.0
base,8197,30-39,0.1,0.2,0.11135719535308014
base,8198,10-19,0.05,0.25,0.123151194370365
base,8199,10-19,0.0,0.0,0.0
base,8200,10-19,0.0,0.0,0.0
base,8201,10-19,0.05,0.25,0.11284514134893527
base,8202,10-19,0.05,0.25,0.13905617951077562
base,8203,20-29,0.0,0.0,0.0
base,8204,0-9,0.0,0.0,0.0
base,8205,10-19,0.0,0.0,0.0
base,8206,10-19,0.0,0.0,0.0
base,8207,10-19,0.0,0.0,0.0
base,8208,10-19,0.0,0.0,0.0
base,8209,0-9,0.0,0.0,0.0
base,8210,10-19,0.0,0.0,0.0
base,8211,10-19,0.1,0.4,0.18683446774793175
base,8212,0-9,0.0,0.0,0.0
base,8213,0-9,0.0,0.0,0.0
base,8214,0-9,0.05,0.3333333333333333,0.11731968150568911
base,8215,10-19,0.0,0.0,0.0
base,8216,0-9,0.0,0.0,0.0
base,8217,10-19,0.05,0.3333333333333333,0.13565197343244778
base,8218,10-19,0.0,0.0,0.0
base,8219,0-9,0.0,0.0,0.0
base,8220,10-19,0.05,0.25,0.13905617951077562
base,8221,10-19,0.0,0.0,0.0
base,8222,20-29,0.05,0.16666666666666666,0.15130120674940672
base,8223,10-19,0.0,0.0,0.0
base,8224,10-19,0.0,0.0,0.0
base,8225,10-19,0.05,0.25,0.09992090652113537
base,8226,20-29,0.0,0.0,0.0
base,8227,20-29,0.0,0.0,0.0
base,8228,0-9,0.0,0.0,0.0
base,8229,0-9,0.05,0.3333333333333333,0.1309019901681972
base,8230,0-9,0.0,0.0,0.0
base,8231,0-9,0.0,0.0,0.0
base,8232,10-19,0.05,0.25,0.09759501249802542
base,8233,0-9,0.0,0.0,0.0
base,8234,0-9,0.0,0.0,0.0
base,8235,10-19,0.05,0.25,0.11284514134893527
base,8236,10-19,0.0,0.0,0.0
base,8237,10-19,0.0,0.0,0.0
base,8238,10-19,0.05,0.2,0.16958010263680806
base,8239,30-39,0.1,0.2,0.15139734109601002
base,8240,20-29,0.0,0.0,0.0
base,8241,10-19,0.0,0.0,0.0
base,8242,0-9,0.0,0.0,0.0
base,8243,10-19,0.05,0.25,0.08887792306803073
base,8244,10-19,0.0,0.0,0.0
base,8245,10-19,0.05,0.2,0.09165402792833294
base,8246,0-9,0.05,0.3333333333333333,0.18154179253735267
base,8247,20-29,0.0,0.0,0.0
base,8248,10-19,0.05,0.25,0.09759501249802542
base,8249,30-39,0.0,0.0,0.0
base,8250,40-49,0.0,0.0,0.0
base,8251,0-9,0.05,0.3333333333333333,0.10858087310103355
base,8252,10-19,0.0,0.0,0.0
base,8253,10-19,0.0,0.0,0.0
base,8254,0-9,0.0,0.0,0.0
base,8255,0-9,0.0,0.0,0.0
base,8256,10-19,0.0,0.0,0.0
base,8257,10-19,0.0,0.0,0.0
base,8258,10-19,0.0,0.0,0.0
base,8259,10-19,0.0,0.0,0.0
base,8260,0-9,0.0,0.0,0.0
base,8261,10-19,0.0,0.0,0.0
base,8262,30-39,0.0,0.0,0.0
base,8263,50-59,0.1,0.13333333333333333,0.11521702864604912
base,8264,10-19,0.0,0.0,0.0
base,8265,0-9,0.05,0.3333333333333333,0.1309019901681972
base,8266,40-49,0.0,0.0,0.0
base,8267,10-19,0.0,0.0,0.0
base,8268,0-9,0.0,0.0,0.0
base,8269,0-9,0.0,0.0,0.0
base,8270,0-9,0.0,0.0,0.0
base,8271,10-19,0.05,0.3333333333333333,0.12681701683239352
base,8272,10-19,0.0,0.0,0.0
base,8273,20-29,0.0,0.0,0.0
base,8274,10-19,0.0,0.0,0.0
base,8275,20-29,0.0,0.0,0.0
base,8276,0-9,0.0,0.0,0.0
base,8277,20-29,0.05,0.14285714285714285,0.07667481399289292
base,8278,10-19,0.0,0.0,0.0
base,8279,0-9,0.0,0.0,0.0
base,8280,10-19,0.05,0.16666666666666666,0.08440880858250024
base,8281,10-19,0.0,0.0,0.0
base,8282,0-9,0.05,0.3333333333333333,0.23463936301137822
base,8283,0-9,0.05,0.3333333333333333,0.12325583919272352
base,8284,10-19,0.0,0.0,0.0
base,8285,0-9,0.0,0.0,0.0
base,8286,0-9,0.0,0.0,0.0
base,8287,10-19,0.0,0.0,0.0
base,8288,0-9,0.05,0.5,0.21840743681816419
base,8289,0-9,0.0,0.0,0.0
base,8290,10-19,0.05,0.3333333333333333,0.23463936301137822
base,8291,0-9,0.0,0.0,0.0
base,8292,10-19,0.0,0.0,0.0
base,8293,10-19,0.0,0.0,0.0
base,8294,10-19,0.0,0.0,0.0
base,8295,0-9,0.05,0.3333333333333333,0.12681701683239352
base,8296,0-9,0.0,0.0,0.0
base,8297,30-39,0.0,0.0,0.0
base,8298,0-9,0.0,0.0,0.0
base,8299,10-19,0.05,0.25,0.10253313861822189
base,8300,20-29,0.0,0.0,0.0
base,8301,10-19,0.05,0.3333333333333333,0.46927872602275644
base,8302,40-49,0.1,0.15384615384615385,0.09297332325294459
base,8303,10-19,0.0,0.0,0.0
base,8304,50-59,0.05,0.07142857142857142,0.07675099783970546
base,8305,0-9,0.0,0.0,0.0
base,8306,10-19,0.0,0.0,0.0
base,8307,0-9,0.0,0.0,0.0
base,8308,0-9,0.0,0.0,0.0
base,8309,10-19,0.0,0.0,0.0
base,8310,10-19,0.05,0.3333333333333333,0.13565197343244778
base,8311,0-9,0.0,0.0,0.0
base,8312,30-39,0.0,0.0,0.0
base,8313,10-19,0.0,0.0,0.0
base,8314,10-19,0.0,0.0,0.0
base,8315,0-9,0.0,0.0,0.0
base,8316,30-39,0.0,0.0,0.0
base,8317,0-9,0.0,0.0,0.0
base,8318,20-29,0.0,0.0,0.0
base,8319,20-29,0.0,0.0,0.0
base,8320,20-29,0.1,0.2857142857142857,0.18061875393273735
base,8321,20-29,0.05,0.14285714285714285,0.07945707943276742
base,8322,10-19,0.05,0.2,0.08297572808511901
base,8323,0-9,0.0,0.0,0.0
base,8324,10-19,0.0,0.0,0.0
base,8325,10-19,0.0,0.0,0.0
base,8326,0-9,0.0,0.0,0.0
base,8327,10-19,0.05,0.25,0.13905617951077562
base,8328,20-29,0.0,0.0,0.0
base,8329,10-19,0.05,0.3333333333333333,0.1125388887954676
base,8330,0-9,0.0,0.0,0.0
base,8331,0-9,0.0,0.0,0.0
base,8332,0-9,0.0,0.0,0.0
base,8333,30-39,0.0,0.0,0.0
base,8334,50-59,0.15,0.21428571428571427,0.3595896318532044
base,8335,0-9,0.0,0.0,0.0
base,8336,10-19,0.0,0.0,0.0
base,8337,10-19,0.05,0.3333333333333333,0.20210734650054757
base,8338,10-19,0.05,0.25,0.09361800268759637
base,8339,0-9,0.0,0.0,0.0
base,8340,0-9,0.0,0.0,0.0
base,8341,0-9,0.0,0.0,0.0
base,8342,30-39,0.0,0.0,0.0
base,8343,10-19,0.05,0.2,0.1208113026994942
base,8344,10-19,0.0,0.0,0.0
base,8345,30-39,0.0,0.0,0.0
base,8346,0-9,0.0,0.0,0.0
base,8347,0-9,0.0,0.0,0.0
base,8348,0-9,0.0,0.0,0.0
base,8349,0-9,0.0,0.0,0.0
base,8350,10-19,0.05,0.3333333333333333,0.11047239495909743
base,8351,10-19,0.05,0.3333333333333333,0.1125388887954676
base,8352,10-19,0.0,0.0,0.0
base,8353,0-9,0.0,0.0,0.0
base,8354,10-19,0.05,0.25,0.09992090652113537
base,8355,60+,0.2,0.21052631578947367,0.2176608170050349
base,8356,20-29,0.0,0.0,0.0
base,8357,0-9,0.1,0.6666666666666666,0.22985857030115672
base,8358,10-19,0.05,0.25,0.13905617951077562
base,8359,30-39,0.05,0.09090909090909091,0.05603691580168026
base,8360,0-9,0.0,0.0,0.0
base,8361,0-9,0.0,0.0,0.0
base,8362,0-9,0.0,0.0,0.0
base,8363,10-19,0.05,0.25,0.11284514134893527
base,8364,10-19,0.0,0.0,0.0
base,8365,0-9,0.05,0.3333333333333333,0.12325583919272352
base,8366,0-9,0.0,0.0,0.0
base,8367,10-19,0.05,0.3333333333333333,0.1480409554829326
base,8368,0-9,0.0,0.0,0.0
base,8369,10-19,0.0,0.0,0.0
base,8370,0-9,0.0,0.0,0.0
base,8371,0-9,0.0,0.0,0.0
base,8372,10-19,0.0,0.0,0.0
base,8373,30-39,0.0,0.0,0.0
base,8374,20-29,0.05,0.125,0.12647135138382856
base,8375,0-9,0.0,0.0,0.0
base,8376,40-49,0.05,0.09090909090909091,0.05994083762128166
base,8377,30-39,0.05,0.1111111111111111,0.05750402108673013
base,8378,10-19,0.05,0.25,0.10549558423511038
base,8379,10-19,0.0,0.0,0.0
base,8380,10-19,0.0,0.0,0.0
base,8381,10-19,0.0,0.0,0.0
base,8382,0-9,0.0,0.0,0.0
base,8383,0-9,0.05,0.3333333333333333,0.13565197343244778
base,8384,40-49,0.0,0.0,0.0
base,8385,0-9,0.0,0.0,0.0
base,8386,10-19,0.0,0.0,0.0
base,8387,0-9,0.0,0.0,0.0
base,8388,0-9,0.0,0.0,0.0
base,8389,0-9,0.0,0.0,0.0
base,8390,10-19,0.0,0.0,0.0
base,8391,0-9,0.05,0.5,0.14704034066641014
base,8392,10-19,0.0,0.0,0.0
base,8393,40-49,0.05,0.07142857142857142,0.17821029819465137
base,8394,0-9,0.05,0.3333333333333333,0.1309019901681972
base,8395,10-19,0.0,0.0,0.0
base,8396,10-19,0.0,0.0,0.0
base,8397,10-19,0.0,0.0,0.0
base,8398,0-9,0.0,0.0,0.0
base,8399,10-19,0.0,0.0,0.0
base,8400,20-29,0.1,0.2857142857142857,0.15887408816771487
base,8401,0-9,0.0,0.0,0.0
base,8402,10-19,0.0,0.0,0.0
base,8403,0-9,0.05,0.3333333333333333,0.2960819109658652
base,8404,20-29,0.0,0.0,0.0
base,8405,0-9,0.0,0.0,0.0
base,8406,10-19,0.0,0.0,0.0
base,8407,10-19,0.0,0.0,0.0
base,8408,20-29,0.0,0.0,0.0
base,8409,40-49,0.05,0.07692307692307693,0.049043960636177025
base,8410,10-19,0.0,0.0,0.0
base,8411,10-19,0.0,0.0,0.0
base,8412,60+,0.1,0.08695652173913043,0.19263572260827436
base,8413,40-49,0.0,0.0,0.0
base,8414,0-9,0.05,0.3333333333333333,0.14126697285982898
base,8415,10-19,0.0,0.0,0.0
base,8416,0-9,0.0,0.0,0.0
base,8417,20-29,0.05,0.16666666666666666,0.09546043308946733
base,8418,0-9,0.0,0.0,0.0
base,8419,10-19,0.0,0.0,0.0
base,8420,0-9,0.0,0.0,0.0
base,8421,20-29,0.0,0.0,0.0
base,8422,30-39,0.05,0.09090909090909091,0.2073612289146658
base,8423,60+,0.0,0.0,0.0
base,8424,20-29,0.0,0.0,0.0
base,8425,0-9,0.05,0.3333333333333333,0.20210734650054757
base,8426,10-19,0.0,0.0,0.0
base,8427,10-19,0.05,0.2,0.08297572808511901
base,8428,0-9,0.0,0.0,0.0
base,8429,0-9,0.0,0.0,0.0
base,8430,20-29,0.1,0.25,0.19903650127012357
base,8431,10-19,0.0,0.0,0.0
base,8432,10-19,0.0,0.0,0.0
base,8433,10-19,0.0,0.0,0.0
base,8434,20-29,0.0,0.0,0.0
base,8435,10-19,0.0,0.0,0.0
base,8436,60+,0.05,0.05555555555555555,0.05878132199396477
base,8437,0-9,0.0,0.0,0.0
base,8438,10-19,0.05,0.3333333333333333,0.11731968150568911
base,8439,10-19,0.0,0.0,0.0
base,8440,10-19,0.0,0.0,0.0
base,8441,20-29,0.1,0.25,0.1821658288910461
base,8442,0-9,0.0,0.0,0.0
base,8443,10-19,0.0,0.0,0.0
base,8444,10-19,0.0,0.0,0.0
base,8445,0-9,0.0,0.0,0.0
base,8446,30-39,0.1,0.2222222222222222,0.2903773667938138
base,8447,50-59,0.05,0.058823529411764705,0.07879213539011483
base,8448,10-19,0.0,0.0,0.0
base,8449,10-19,0.05,0.3333333333333333,0.11731968150568911
base,8450,0-9,0.0,0.0,0.0
base,8451,10-19,0.0,0.0,0.0
base,8452,10-19,0.0,0.0,0.0
base,8453,0-9,0.05,0.5,0.18457569677956817
base,8454,0-9,0.0,0.0,0.0
base,8455,10-19,0.05,0.25,0.3903800499921017
base,8456,0-9,0.0,0.0,0.0
base,8457,0-9,0.05,0.5,0.15000679310833784
base,8458,10-19,0.05,0.25,0.13012668333070054
base,8459,10-19,0.0,0.0,0.0
base,8460,0-9,0.0,0.0,0.0
base,8461,0-9,0.0,0.0,0.0
base,8462,10-19,0.0,0.0,0.0
base,8463,20-29,0.0,0.0,0.0
base,8464,10-19,0.0,0.0,0.0
base,8465,10-19,0.0,0.0,0.0
base,8466,10-19,0.05,0.3333333333333333,0.10858087310103355
base,8467,0-9,0.0,0.0,0.0
base,8468,0-9,0.0,0.0,0.0
base,8469,0-9,0.0,0.0,0.0
base,8470,10-19,0.0,0.0,0.0
base,8471,0-9,0.05,0.3333333333333333,0.13565197343244778
base,8472,0-9,0.0,0.0,0.0
base,8473,10-19,0.0,0.0,0.0
base,8474,10-19,0.0,0.0,0.0
base,8475,10-19,0.0,0.0,0.0
base,8476,10-19,0.05,0.25,0.19519002499605084
base,8477,0-9,0.0,0.0,0.0
base,8478,0-9,0.0,0.0,0.0
base,8479,0-9,0.0,0.0,0.0
base,8480,0-9,0.0,0.0,0.0
base,8481,10-19,0.0,0.0,0.0
base,8482,0-9,0.0,0.0,0.0
base,8483,20-29,0.0,0.0,0.0
base,8484,10-19,0.0,0.0,0.0
base,8485,10-19,0.0,0.0,0.0
base,8486,10-19,0.0,0.0,0.0
base,8487,20-29,0.0,0.0,0.0
base,8488,10-19,0.05,0.25,0.3903800499921017
base,8489,10-19,0.0,0.0,0.0
base,8490,0-9,0.0,0.0,0.0
base,8491,0-9,0.0,0.0,0.0
base,8492,10-19,0.1,0.5,0.2031705797693252
