entity_name remap_id
"Dairy shop" 15409
"Fresh dairy products" 15410
"Dairy lovers" 15411
"Individuals with a sweet tooth" 15412
"banchan" 15413
"Dog treats" 15414
"Dog baked goods" 15415
"Dog accessories" 15416
"Dog grooming" 15417
"affordable wine list" 15418
"People seeking steak" 15419
"international beers" 15420
"Beauty and skincare store" 15421
"personalized shopping experiences" 15422
"handmade beauty products" 15423
"gift sets" 15424
"improv shows" 15425
"Improv" 15426
"American BBQ" 15427
"Pinot Noir" 15428
"Dog-friendly outdoor patio" 15429
"Large wine pours" 15430
"Stratford" 15431
"Palak paneer" 15432
"Tikka" 15433
"Tandoori chicken" 15434
"Gulab jamun" 15435
"cooking spices" 15436
"quick meal ideas" 15437
"smaller businesses" 15438
"Manchester" 15439
"Mansaf" 15440
"fresh-baked breads" 15441
"4th Avenue" 15442
"Creole Crab Dip" 15443
"Cajun Pork Duo" 15444
"local pub" 15445
"variety of beer" 15446
"Customers who prefer laid-back atmosphere" 15447
"excellent facilities" 15448
"group fitness classes" 15449
"sports events on TV" 15450
"flan" 15451
"Fans of hot pot" 15452
"Service-oriented customers" 15453
"Individual checks" 15454
"Central" 15455
"Brewery supply store" 15456
"brewing supplies" 15457
"occasional sales" 15458
"Home brewers" 15459
"Hobbyists" 15460
"People who value attentive service" 15461
"DIY projects" 15462
"Rentals" 15463
"savory waffles" 15464
"boutique hotel vibes" 15465
"Japanese BBQ restaurant" 15466
"home products" 15467
"non-pressure sales environment" 15468
"unique beer selections" 15469
"indulgent menu items" 15470
"cheese sandwiches" 15471
"bacon mac and cheese" 15472
"Taiwanese bubble tea" 15473
"wide variety of drink options" 15474
"adjustable sweetness levels" 15475
"real tea" 15476
"high-quality milk tea" 15477
"People missing home" 15478
"indoor smoke" 15479
"Dancers" 15480
"People of all ages" 15481
"People of different backgrounds" 15482
"Go-go dancers" 15483
"hair consultations" 15484
"low-maintenance haircuts" 15485
"quality services" 15486
"Clients valuing personalized service" 15487
"Clients seeking low-maintenance hairstyles" 15488
"gourmet setting" 15489
"trying unique flavors" 15490
"trying unique ingredients" 15491
"Fans of beautiful views" 15492
"Upscale dining lovers" 15493
"People interested in local products" 15494
"People willing to pay a premium" 15495
"occasional menu changes" 15496
"Large sandwich" 15497
"Nashville Airport" 15498
"Airport layover goers" 15499
"Miniatures" 15500
"Fascinating experience" 15501
"long-standing restaurant" 15502
"unchanged restaurant" 15503
"floats" 15504
"splits" 15505
"Fans of Chicago-style pizza" 15506
"Greek wines" 15507
"challenging experiences" 15508
"solving puzzles" 15509
"working in teams" 15510
"Mall restaurant" 15511
"Novelty treats" 15512
"killer margaritas" 15513
"selection of tequila" 15514
"Hidden gem bakeries" 15515
"Efficient shopping" 15516
"Product selection" 15517
"ambiance issues" 15518
"Golf enthusiasts" 15519
"unique menu concepts" 15520
"well-executed drinks" 15521
"late-night gatherings" 15522
"hippie atmosphere" 15523
"24 hours" 15524
"Hippies" 15525
"quick dining environment" 15526
"rosemary-seasoned fries" 15527
"psychedelic ambience" 15528
"stimulating" 15529
"not overwhelming" 15530
"60s-esque" 15531
"Valley Forge" 15532
"historical events" 15533
"biking trails" 15534
"remote controlled airplane area" 15535
"paved paths" 15536
"Outdoor activity area" 15537
"American-Italian" 15538
"Asian grocery" 15539
"frozen goods" 15540
"Diverse grocery" 15541
"Extensive grocery" 15542
"color services" 15543
"well-executed cuts" 15544
"experienced stylists" 15545
"stylist advice" 15546
"good-sized rolls" 15547
"wide variety of gaming options" 15548
"free drinks" 15549
"smoke-free areas" 15550
"easy access to drinks" 15551
"tender ribs" 15552
"smokey ribs" 15553
"smokey flavor" 15554
"Northern Nevada" 15555
"No-kill shelter" 15556
"behavioral analysis" 15557
"take-home pickle bags" 15558
"wide variety of brews" 15559
"mouthwatering options" 15560
"hit or miss" 15561
"frequent sales" 15562
"Lighter meal" 15563
"Locally-themed gifts" 15564
"Locally-themed products" 15565
"People with civic pride" 15566
"People with sense of humor" 15567
"delicious ingredients" 15568
"Pricier" 15569
"Hawaii-inspired" 15570
"nitro cold brew" 15571
"cozy Chinese-style ambiance" 15572
"comfortable ambience" 15573
"skiing" 15574
"Ski resort" 15575
"less crowded environment" 15576
"beginner-friendly slopes" 15577
"minimal tourist presence" 15578
"Baby boomers" 15579
"spice level adjustment" 15580
"Tri-tip" 15581
"People who want to meet the owner" 15582
"convenient meal options" 15583
"delicious meal options" 15584
"Fans of Italian pasta" 15585
"People seeking convenient meals" 15586
"Casual venue" 15587
"Diverse venue" 15588
"Hippie vibe" 15589
"Great views of the stage" 15590
"90's kids" 15591
"o'fallon" 15592
"Frequent coffee drinkers" 15593
"busy locations" 15594
"noisy environments" 15595
"Cozy atmosphere enthusiasts" 15596
"unique meat options" 15597
"Fans of steakhouse ambience" 15598
"Boulder" 15599
"BOGO deals" 15600
"great sauce selection" 15601
"well-stocked liquor section" 15602
"Fans of Trader Joe's" 15603
"unusual treats" 15604
"Delicious menus" 15605
"Exceptional dining experiences" 15606
"Mac products" 15607
"repairs" 15608
"IT services" 15609
"computer accessories" 15610
"expertise" 15611
"relaxing vibe" 15612
"sweet sides" 15613
"loyal" 15614
"People who value friendly staff" 15615
"interacting with patrons" 15616
"Fans of family-style dining" 15617
"People who enjoy interacting" 15618
"expedient service" 15619
"affordable classes" 15620
"beautiful studio setting" 15621
"class variety" 15622
"Fans of craft breweries" 15623
"Fans of trendy spots" 15624
"hidden culinary gems" 15625
"Portion lovers" 15626
"Rittenhouse Square" 15627
"farro with blue crab" 15628
"pesto" 15629
"cavatelli with mussels" 15630
"baby arugula salad" 15631
"roasted chicken" 15632
"ricotta gnocchi" 15633
"Farro" 15634
"Cavatelli" 15635
"creative specials" 15636
"varied drink menu" 15637
"Quality nail work" 15638
"massage chairs" 15639
"comfortable chairs" 15640
"Free beverages" 15641
"Statue" 15642
"Sculpture" 15643
"photo opportunity" 15644
"art museum steps" 15645
"Fans of Rocky" 15646
"Movie scene" 15647
"lively dining experience" 15648
"Versatile dining experiences" 15649
"challenging games" 15650
"bar service" 15651
"team-building opportunities" 15652
"farmer's markets" 15653
"dog-friendly activities" 15654
"Dog-friendly activity" 15655
"ales" 15656
"small batch coffee" 15657
"coffee science" 15658
"coffee cocktails" 15659
"loose leaf teas" 15660
"intimate experiences" 15661
"Fans of craft spirits" 15662
"dog-friendly establishments" 15663
"product quality consistency" 15664
"garlic cheese grits" 15665
"vibrant community vibe" 15666
"friendly family-owned" 15667
"coffees" 15668
"spacious atmosphere" 15669
"Coffee & Tea Station" 15670
"Vegetarian and vegan diners" 15671
"low-key vibe" 15672
"Speed over flavor" 15673
"females" 15674
"decent wine selection" 15675
"lovers of pho" 15676
"Conversation seekers" 15677
"Nice occasions" 15678
"Alfresco dining" 15679
"sophisticated menu" 15680
"culinary offerings" 15681
"Culinary" 15682
"People seeking live entertainment" 15683
"Arts and community lovers" 15684
"spreads" 15685
"higher-priced" 15686
"eclectic offerings" 15687
"community outreach" 15688
"small town" 15689
"cozy local atmosphere" 15690
"numerous TVs" 15691
"grilled items" 15692
"Local sports scene" 15693
"Herbivores" 15694
"Cozy atmosphere lovers" 15695
"Appetizer enthusiasts" 15696
"Individuals seeking vibrant nightlife" 15697
"LGBTQ+ community" 15698
"Chaddsford" 15699
"outdoor settings" 15700
"beautiful outdoor settings" 15701
"affordable wine prices" 15702
"smoked brisket" 15703
"Barbeque restaurant" 15704
"Memphis BBQ" 15705
"Fans of Memphis BBQ" 15706
"personal interactions" 15707
"owner" 15708
"quick sushi" 15709
"Outdoor patio lovers" 15710
"Fans of eel" 15711
"Fans of avocado" 15712
"Dining with pets" 15713
"Drinking with pets" 15714
"Bookstore-restaurant" 15715
"People who enjoy books" 15716
"People who like unique settings" 15717
"drink deals" 15718
"Hunters of hidden gems" 15719
"basic menu" 15720
"classy amenities" 15721
"elegant lobbies" 15722
"conference facilities" 15723
"unique pizza combinations" 15724
"study-friendly" 15725
"unique art" 15726
"statues" 15727
"statues of jazz legends" 15728
"Old Hickory" 15729
"scenic waterfront views" 15730
"sports bar setting" 15731
"Fans of waterfront views" 15732
"traditional dining experiences" 15733
"award-winning wine selection" 15734
"People who enjoy sharing" 15735
"variety of pasta options" 15736
"Business conversations" 15737
"Stir-fries" 15738
"customizable ingredients" 15739
"interactive ordering environment" 15740
"recliner seats" 15741
"dine-in options" 15742
"digital projectors" 15743
"athletic apparel" 15744
"sports equipment" 15745
"great discounts" 15746
"Hassle-free shopping" 15747
"Urban athletes" 15748
"Individuals seeking discounts" 15749
"Social shoppers" 15750
"great buffalo wings" 15751
"Individuals seeking cozy ambiance" 15752
"Diners willing to wait" 15753
"Gastro Pub" 15754
"Quizzo fans" 15755
"Fans of Cantonese dim sum" 15756
"tourist-friendly" 15757
"People seeking atmosphere" 15758
"smoky atmosphere" 15759
"New Orleans vibe" 15760
"dog-friendly outdoor seating" 15761
"local cafe" 15762
"fireplaces" 15763
"New England vibe" 15764
"prizes" 15765
"outdoor plants" 15766
"healthy plants" 15767
"diverse plants" 15768
"unique 'mom and pop' experience" 15769
"Fun interactions with staff" 15770
"no sugar added options" 15771
"clean locations" 15772
"Victory beer" 15773
"variety of beers on tap" 15774
"Fans of Victory beer" 15775
"Engaging customer interactions" 15776
"t-shirts" 15777
"customized" 15778
"variety of designs" 15779
"Crab restaurant" 15780
"cozy take-out setting" 15781
"Maryland-style crab cakes" 15782
"lively bar environment" 15783
"generously-portioned" 15784
"bustling student center" 15785
"marinara" 15786
"Fans of marinara" 15787
"blowout" 15788
"Blow Dry" 15789
"easy" 15790
"hair styling services" 15791
"regular blowouts" 15792
"Individuals seeking quick hair styling" 15793
"Individuals seeking affordable hair styling" 15794
"good quality sushi" 15795
"small dining space" 15796
"fruit-based desserts" 15797
"variety in dessert options" 15798
"cozy hangout spot" 15799
"restroom experience" 15800
"Calming atmosphere" 15801
"Various treatment options" 15802
"Holistic approaches" 15803
"Cat owners" 15804
"old-world" 15805
"decline in service quality" 15806
"local breweries" 15807
"laid-back blue-collar" 15808
"pizza varieties" 15809
"art and architecture admirers" 15810
"diverse performances" 15811
"beautiful settings" 15812
"Music performance" 15813
"eclectic spaces" 15814
"Friends' night outs" 15815
"casual bar environment" 15816
"crustaceans" 15817
"authentic crawfish boil experience" 15818
"special menu items" 15819
"Fans of fresh and affordable sushi" 15820
"Groups seeking affordable dining options" 15821
"variety of pet products" 15822
"24/7 care facilities" 15823
"50s" 15824
"High-quality restaurant" 15825
"ciders" 15826
"variety of board games" 15827
"Fans of atmospheres" 15828
"historical appeal" 15829
"Fans of Old-fashioned bars" 15830
"Mediterranean desserts" 15831
"Middle Eastern desserts" 15832
"Lovers of desserts" 15833
"Baklava enthusiasts" 15834
"Consistent burgers" 15835
"French press coffee" 15836
"fruit salads" 15837
"experimental flavors" 15838
"AUCE nights" 15839
"after 7pm" 15840
"Better service" 15841
"Fans of efficient service" 15842
"Swarthmore" 15843
"Opry Mills" 15844
"big screens" 15845
"movie options" 15846
"close location" 15847
"thorough grooming services" 15848
"menu suggestions" 15849
"BYOB restaurant patrons" 15850
"filet" 15851
"Marsala reduction" 15852
"Return for repeat visits" 15853
"First date" 15854
"Family dinner" 15855
"white sauce" 15856
"unique frozen treat experiences" 15857
"Frozen treat lovers" 15858
"Kids play area" 15859
"Tucson-themed decor" 15860
"Individuals seeking cozy spots" 15861
"Nutella froyo" 15862
"Nitrogen ice cream" 15863
"unique pet supplies" 15864
"high-quality pet supplies" 15865
"reward programs" 15866
"Eyewear store" 15867
"wide selection of styles" 15868
"physical store experience" 15869
"Fashion accessory" 15870
"quality repairs" 15871
"fast turnaround time" 15872
"laid-back spot" 15873
"People seeking laid-back spots" 15874
"Himalayan/Nepalese" 15875
"Non-vegetarian" 15876
"Chinese influences" 15877
"New Orleans vibes" 15878
"People who enjoy friendly staff" 15879
"older" 15880
"Tucson feel" 15881
"no dance floor" 15882
"People who enjoy a divey atmosphere" 15883
"glazed donuts" 15884
"Coworking space" 15885
"Study space" 15886
"workspace" 15887
"variety of seating arrangements" 15888
"technology equipment" 15889
"Mexican drinks" 15890
"Mexican Coke" 15891
"fresh selection" 15892
"unique product offerings" 15893
"Creamery" 15894
"delicious cheeses" 15895
"dense cakes" 15896
"well-made decorations" 15897
"Karamelos" 15898
"Kids activities" 15899
"Cardio" 15900
"Cheer moves" 15901
"Toning" 15902
"Strengthening" 15903
"People seeking creative workouts" 15904
"People seeking challenging workouts" 15905
"cozy piano lounge" 15906
"People seeking holistic experience" 15907
"holistic" 15908
"nurturing" 15909
"unique teachers" 15910
"meditations" 15911
"Self wellness" 15912
"quaint cafe" 15913
"Long customer line" 15914
"Venezuelan arepas" 15915
"gourmet carry-out" 15916
"frozen meals" 15917
"Carry-out" 15918
"High-Intensity Interval Training" 15919
"Group workouts" 15920
"Workout environment" 15921
"Personal attention" 15922
"Structured workouts" 15923
"Personal trainers" 15924
"Supportive atmosphere" 15925
"Ahi Tuna burger" 15926
"Nail technicians" 15927
"Freestyle nail designs" 15928
"local events" 15929
"discounted products" 15930
"Resale" 15931
"Well-known brands" 15932
"Fashion-savvy shoppers" 15933
"Pub culture enthusiasts" 15934
"Maryville" 15935
"classic cars" 15936
"pizza crust options" 15937
"ethnic products" 15938
"Ethnic product shoppers" 15939
"Deptford" 15940
"high-end diner feel" 15941
"Greek soups" 15942
"Complimentary parking" 15943
"lava rock cooking" 15944
"creative dining concepts" 15945
"large desserts" 15946
"Diners seeking unique experiences" 15947
"Diners seeking memorable experiences" 15948
"historic cinema" 15949
"diverse range of events" 15950
"near bars" 15951
"near Superdome" 15952
"toffees" 15953
"Toffee lovers" 15954
"Magic shows" 15955
"Fans of magic shows" 15956
"well-crafted menu" 15957
"European touch" 15958
"Bistro lovers" 15959
"fresh naan" 15960
"Appointment booking" 15961
"Beauty and skincare needs" 15962
"seasonal selections" 15963
"Edgmont Square" 15964
"assignable seating" 15965
"improved environment" 15966
"writing-inspired decor" 15967
"People seeking relaxed settings" 15968
"People interested in unique themes" 15969
"high-quality menu" 15970
"elegant ambience" 15971
"curried chicken salad sandwich" 15972
"cobb salad" 15973
"Quality sushi lovers" 15974
"prideful owner" 15975
"clothing items" 15976
"fashionable items" 15977
"Gift shopping" 15978
"Personal indulgence" 15979
"fresh pastries" 15980
"Health & Nutrition store" 15981
"non-GMO" 15982
"paleo-friendly" 15983
"holistic care" 15984
"Health products" 15985
"mindful setting" 15986
"eco-conscious setting" 15987
"tofu basil stir fry" 15988
"Kao Mun Gai" 15989
"top-notch pastries" 15990
"fantastic location" 15991
"City setting" 15992
"mom and pop shop" 15993
"People who like sides" 15994
"People who value customer service" 15995
